scrape_time,date,site_id,venue_name,time_range,booked,total,status,remark,condition,temperature,feels_like,wind_scale,precip,humidity,aqi
2026-06-01 09:05:38,2026-06-01,1,游泳馆,16:00-17:30,10,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 00:30:52,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,19,5,0.0,37,40
2026-06-01 01:30:48,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,19,5,0.0,40,39
2026-06-01 02:00:56,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,18,6,0.0,42,39
2026-06-01 02:30:49,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,19,5,0.0,44,39
2026-06-01 03:00:56,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,19,5,0.0,47,39
2026-06-01 03:30:49,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,18,5,0.0,51,40
2026-06-01 04:00:55,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,18,5,0.0,53,40
2026-06-01 04:30:47,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,20,4,0.0,52,41
2026-06-01 05:00:46,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,20,4,0.0,53,41
2026-06-01 05:30:45,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,21,4,0.0,53,42
2026-06-01 06:00:49,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,20,4,0.0,52,42
2026-06-01 06:30:44,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,21,3,0.0,54,42
2026-06-01 07:00:48,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,21,3,0.0,55,42
2026-06-01 07:30:39,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,23,20,4,0.0,54,43
2026-06-01 07:50:41,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,51,43
2026-06-01 07:53:35,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,51,43
2026-06-01 07:56:34,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,52,43
2026-06-01 07:59:33,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,52,43
2026-06-01 08:00:52,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:02:35,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:05:47,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:08:34,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:11:36,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:14:35,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:17:35,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:20:42,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:30:40,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:35:36,2026-06-01,1,游泳馆,18:00-19:30,5,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:40:43,2026-06-01,1,游泳馆,18:00-19:30,6,60,可预约,￥15.0,阴,24,20,4,0.0,52,43
2026-06-01 08:45:38,2026-06-01,1,游泳馆,18:00-19:30,6,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:50:43,2026-06-01,1,游泳馆,18:00-19:30,6,60,可预约,￥15.0,阴,24,20,4,0.0,51,43
2026-06-01 08:55:38,2026-06-01,1,游泳馆,18:00-19:30,6,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 09:00:49,2026-06-01,1,游泳馆,18:00-19:30,6,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 09:02:00,2026-06-01,1,游泳馆,18:00-19:30,6,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 09:05:38,2026-06-01,1,游泳馆,18:00-19:30,7,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 00:30:52,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,19,5,0.0,37,40
2026-06-01 01:30:48,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,19,5,0.0,40,39
2026-06-01 02:00:56,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,18,6,0.0,42,39
2026-06-01 02:30:49,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,19,5,0.0,44,39
2026-06-01 03:00:56,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,19,5,0.0,47,39
2026-06-01 03:30:49,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,18,5,0.0,51,40
2026-06-01 04:00:55,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,18,5,0.0,53,40
2026-06-01 04:30:47,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,20,4,0.0,52,41
2026-06-01 05:00:46,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,20,4,0.0,53,41
2026-06-01 05:30:45,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,21,4,0.0,53,42
2026-06-01 06:00:49,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,20,4,0.0,52,42
2026-06-01 06:30:44,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,21,3,0.0,54,42
2026-06-01 07:00:48,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,21,3,0.0,55,42
2026-06-01 07:30:39,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,23,20,4,0.0,54,43
2026-06-01 07:50:41,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,51,43
2026-06-01 07:53:35,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,51,43
2026-06-01 07:56:34,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,52,43
2026-06-01 07:59:33,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,52,43
2026-06-01 08:00:52,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:02:35,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:05:47,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:08:34,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:11:36,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:14:35,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:17:35,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,22,4,0.0,53,43
2026-06-01 08:20:42,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:30:40,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:35:36,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:40:43,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,20,4,0.0,52,43
2026-06-01 08:45:38,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,21,4,0.0,53,43
2026-06-01 08:50:43,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,20,4,0.0,51,43
2026-06-01 08:55:38,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 09:00:49,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 09:02:00,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 09:05:38,2026-06-01,1,游泳馆,20:00-21:30,8,60,可预约,￥15.0,阴,24,20,4,0.0,50,43
2026-06-01 00:30:52,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,37,40
2026-06-01 01:00:57,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,38,40
2026-06-01 02:00:56,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,18,6,0.0,42,39
2026-06-01 02:30:49,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,44,39
2026-06-01 03:00:56,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,47,39
2026-06-01 03:30:49,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,18,5,0.0,51,40
2026-06-01 04:00:55,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,18,5,0.0,53,40
2026-06-01 04:30:47,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,52,41
2026-06-01 05:00:46,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,53,41
2026-06-01 05:30:45,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,21,4,0.0,53,42
2026-06-01 06:00:49,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,52,42
2026-06-01 06:30:44,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,21,3,0.0,54,42
2026-06-01 07:00:48,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,21,3,0.0,55,42
2026-06-01 07:30:39,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,54,43
2026-06-01 07:50:41,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,51,43
2026-06-01 07:53:35,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,51,43
2026-06-01 07:56:34,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,52,43
2026-06-01 07:59:33,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,52,43
2026-06-01 08:00:52,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:02:35,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:05:47,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:08:34,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:11:36,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:14:35,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:17:35,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,22,4,0.0,53,43
2026-06-01 08:20:42,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,21,4,0.0,53,43
2026-06-01 08:30:40,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,21,4,0.0,53,43
2026-06-01 08:35:36,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,21,4,0.0,53,43
2026-06-01 08:40:43,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,20,4,0.0,52,43
2026-06-01 08:45:38,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,21,4,0.0,53,43
2026-06-01 08:50:43,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,20,4,0.0,51,43
2026-06-01 08:55:38,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 09:00:49,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 09:02:00,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 09:05:38,2026-06-01,2,乒乓球厅-10号,07:00-08:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 00:30:52,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,37,40
2026-06-01 01:00:57,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,38,40
2026-06-01 02:00:56,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,18,6,0.0,42,39
2026-06-01 02:30:49,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,44,39
2026-06-01 03:00:56,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,19,5,0.0,47,39
2026-06-01 03:30:49,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,18,5,0.0,51,40
2026-06-01 04:00:55,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,18,5,0.0,53,40
2026-06-01 04:30:47,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,52,41
2026-06-01 05:00:46,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,53,41
2026-06-01 05:30:45,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,21,4,0.0,53,42
2026-06-01 06:00:49,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,52,42
2026-06-01 06:30:44,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,21,3,0.0,54,42
2026-06-01 07:00:48,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,21,3,0.0,55,42
2026-06-01 07:30:39,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,23,20,4,0.0,54,43
2026-06-01 07:50:41,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,51,43
2026-06-01 07:53:35,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,51,43
2026-06-01 07:56:34,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,52,43
2026-06-01 07:59:33,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,52,43
2026-06-01 08:00:52,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:02:35,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:05:47,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:08:34,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:11:36,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:14:35,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:17:35,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,22,4,0.0,53,43
2026-06-01 08:20:42,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,21,4,0.0,53,43
2026-06-01 08:30:40,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,21,4,0.0,53,43
2026-06-01 08:35:36,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,21,4,0.0,53,43
2026-06-01 08:40:43,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,20,4,0.0,52,43
2026-06-01 08:45:38,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,21,4,0.0,53,43
2026-06-01 08:50:43,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,20,4,0.0,51,43
2026-06-01 08:55:38,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,可预约,￥0.0,阴,24,20,4,0.0,50,43
2026-06-01 09:00:49,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 09:02:00,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 09:05:38,2026-06-01,2,乒乓球厅-10号,08:00-09:00,0,1,不开放/已过期,,阴,24,20,4,0.0,50,43
2026-06-01 00:30:52,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,37,40
2026-06-01 01:00:57,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,38,40
2026-06-01 02:00:56,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,18,6,0.0,42,39
2026-06-01 02:30:49,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,44,39
2026-06-01 03:00:56,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,47,39
2026-06-01 03:30:49,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,18,5,0.0,51,40
2026-06-01 04:00:55,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,18,5,0.0,53,40
2026-06-01 04:30:47,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,52,41
2026-06-01 05:00:46,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,53,41
2026-06-01 05:30:45,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,21,4,0.0,53,42
2026-06-01 06:00:49,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,52,42
2026-06-01 06:30:44,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,21,3,0.0,54,42
2026-06-01 07:00:48,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,21,3,0.0,55,42
2026-06-01 07:30:39,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,54,43
2026-06-01 07:50:41,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,51,43
2026-06-01 07:53:35,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,51,43
2026-06-01 07:56:34,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,52,43
2026-06-01 07:59:33,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,52,43
2026-06-01 08:00:52,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:02:35,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:05:47,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:08:34,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:11:36,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:14:35,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:17:35,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:20:42,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,21,4,0.0,53,43
2026-06-01 08:30:40,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,21,4,0.0,53,43
2026-06-01 08:35:36,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,21,4,0.0,53,43
2026-06-01 08:40:43,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,20,4,0.0,52,43
2026-06-01 08:45:38,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,21,4,0.0,53,43
2026-06-01 08:50:43,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,20,4,0.0,51,43
2026-06-01 08:55:38,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,20,4,0.0,50,43
2026-06-01 09:00:49,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,20,4,0.0,50,43
2026-06-01 09:02:00,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,20,4,0.0,50,43
2026-06-01 09:05:38,2026-06-01,2,乒乓球厅-10号,09:00-10:00,0,1,可预约,￥5.0,阴,24,20,4,0.0,50,43
2026-06-01 00:30:52,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,37,40
2026-06-01 01:00:57,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,38,40
2026-06-01 02:00:56,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,18,6,0.0,42,39
2026-06-01 02:30:49,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,44,39
2026-06-01 03:00:56,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,19,5,0.0,47,39
2026-06-01 03:30:49,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,18,5,0.0,51,40
2026-06-01 04:00:55,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,18,5,0.0,53,40
2026-06-01 04:30:47,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,52,41
2026-06-01 05:00:46,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,53,41
2026-06-01 05:30:45,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,21,4,0.0,53,42
2026-06-01 06:00:49,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,52,42
2026-06-01 06:30:44,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,21,3,0.0,54,42
2026-06-01 07:00:48,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,21,3,0.0,55,42
2026-06-01 07:30:39,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,23,20,4,0.0,54,43
2026-06-01 07:50:41,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,51,43
2026-06-01 07:53:35,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,51,43
2026-06-01 07:56:34,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,52,43
2026-06-01 07:59:33,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,52,43
2026-06-01 08:00:52,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:02:35,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:05:47,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
2026-06-01 08:08:34,2026-06-01,2,乒乓球厅-10号,10:00-11:00,0,1,可预约,￥5.0,阴,24,22,4,0.0,53,43
